x,y,z,vx,vy,vz,mass
3.721565964101535e+01,-2.141369500471493e+01,3.787360035947767e+00,-3.268590006176287e-01,1.895984661522582e-01,3.048017121864620e-01,1.370713817128313e+00
-4.206642367735100e+00,3.064890177085966e+01,-2.889824133801278e+01,-8.180012686378595e-03,1.820765908548786e-01,-2.362111353412351e-01,1.418536619012494e+00
2.505174281425349e+01,2.827922375300789e+01,-2.400426154884942e+01,8.304201648682767e-02,-2.249526282988238e-01,4.077859762949650e-01,1.762683346757052e+00
3.724736262611079e+01,1.359052443694305e+01,-4.516605905655601e+01,2.399899920652711e-01,4.539784663035117e-01,-2.233654880289604e-02,1.359429720490905e+00
-4.388690722467333e+01,-1.400964900967091e+01,3.892762487630568e+01,4.322337769652884e-01,1.424461145352462e-01,-7.514670106591075e-02,1.105374775876000e+00
-1.650548202589906e+01,-2.750017566463467e+01,-2.201672361557834e+00,2.900599566512254e-01,-4.656767378692369e-01,1.894682914457051e-01,1.281879943461101e+00
2.160607215904160e+01,4.556401452466471e+01,2.049795238161661e+01,-3.391313955515549e-02,2.382989197571074e-01,4.562960876941148e-01,1.049128877021898e+00
-4.828195086709553e+01,3.640365387165765e+01,3.154159737704533e+01,3.834200176358703e-01,-4.552476872142892e-03,3.603749991307164e-01,1.623410009603673e+00
-5.051166516987749e+00,-1.599963752155909e+01,4.865684045479480e+01,6.234579019641092e-03,1.965174985788583e-01,3.728674452729828e-01,1.438468355423989e+00
-1.593263054658227e+01,-2.020054985054191e+01,3.904244901326589e+00,1.710081928011812e-01,2.737575472908288e-02,-4.800682752471260e-01,1.461068149405098e+00
5.948000590974494e+00,2.110265879312460e+01,2.423817394193149e+01,-2.219011303003215e-01,1.626571717549782e-01,-5.663534471580432e-02,1.744185730695811e+00
-9.990088497975174e+00,-1.027018293773408e+01,2.943658760277271e+01,-8.569761717445379e-02,-2.362571939366025e-01,1.051268309734022e-01,1.297722399839071e+00
2.562764924163331e+01,-3.146276747177033e+00,4.251721308329572e+01,-2.913836822245506e-01,3.035402795326584e-01,4.039721389720797e-01,1.714850896836655e+00
3.447991995370454e-01,2.725851877532150e+01,-3.447091238987166e+01,3.390213906985720e-01,-4.254396720947355e-01,1.971623841008815e-01,1.510029583475566e+00
9.857243410002454e+00,2.163590500415637e+01,4.732381911329485e+01,-3.363649001709564e-01,-7.350587548242558e-02,2.140458251766520e-01,1.441733969581189e+00
-4.109476302494756e+01,-3.420188071469634e+01,-3.092879571131105e+01,-9.892612389166796e-03,5.707122322461012e-02,4.792343075805470e-01,1.904409770343644e+00
3.216140728099209e+01,7.985976823826474e+00,-3.016351844910845e+01,8.000435794519120e-02,-4.501370321832736e-01,-3.767354207876623e-01,1.788620675815559e+00
3.519378580787125e+01,-4.697225192113341e+01,5.039480901355813e-01,-1.465389746212003e-01,3.040763023327600e-01,1.567908249147410e-01,1.192482415676342e+00
3.784423577937780e+01,-1.503363183584064e+01,2.042480964673916e+01,-1.942728677099878e-02,-4.289526831829863e-01,1.736097315300016e-01,1.644207813145690e+00
-1.591631279674869e-01,-1.118937827772366e+01,-4.163396029128045e+01,8.669273720796797e-02,4.506603746119291e-02,-2.281385173442493e-01,1.076800124289841e+00
-3.936332269142624e+01,-2.455496411165136e+01,4.780433152765155e+01,4.229512899553028e-01,3.354569282162956e-01,-3.166579357441446e-01,1.502955647419652e+00
3.877071278932394e+01,-1.950549228769209e+01,-2.054731978074357e+01,2.387231439081502e-01,-1.661566386790335e-01,2.950478956181680e-01,1.092184168795209e+00
-3.669147735467063e+01,-4.510336037732134e+00,-2.104616296874144e+01,-4.834437062202159e-01,3.057919288036803e-01,4.871785841171248e-01,1.497129007008452e+00
3.755830524770867e+01,1.562727539059767e+01,-3.613903942915329e+01,-1.256193135159236e-01,-4.515561284476519e-01,-2.727213979555030e-01,1.961073423717671e+00
9.546638073882409e+00,1.642443233463412e-01,-4.669356175701488e+01,1.956471696847654e-01,2.502358745542811e-01,-4.809165577083533e-01,1.618598459110874e+00
8.540292923343829e+00,-2.974841719734575e+01,-3.793145896416819e+01,-2.898730178675719e-02,9.032150097182862e-03,-8.686957061075688e-02,1.209735841587994e+00
3.476834635306124e+01,-2.902215048273653e+01,-1.972141236634129e+01,4.807951752300502e-01,1.600170451024333e-01,8.658659535662228e-02,1.997351469005156e+00
-3.576454441543408e+00,7.111071388067910e+00,-4.161351499675339e-01,-1.573517814197864e-01,-2.654465063096209e-01,1.358172952385744e-01,1.717028905040132e+00
-2.132375615452954e+01,3.617182570025500e+01,1.802620875251218e+01,3.765072747785999e-01,-1.377640183893463e-01,2.159758767002221e-01,1.572154443977473e+00
-3.855464976560213e+01,2.394341671996698e+01,-3.111240272856434e+01,1.981646580705189e-01,4.374848258758302e-01,-1.876929908152276e-01,1.169177356254858e+00
-5.558909962908205e+00,2.297735960894467e+01,-1.192784700700586e+01,-2.106075131763241e-01,4.336157635915754e-01,1.808332087257430e-01,1.270187661643227e+00
8.922722604787984e+00,-2.291683466283706e+01,-2.298406737597238e+01,-4.405582183708932e-01,3.411849825408619e-01,2.620196057798737e-01,1.402090000175913e+00
-4.256741658922169e+01,-1.045537715216813e+01,-3.779088824438194e+01,-1.412641584974585e-01,-2.390672023114073e-01,2.972212340523036e-01,1.235243116149326e+00
1.255251857127015e+01,1.067967456096323e+00,3.123790647586474e+01,2.356406350943715e-01,-2.517435712561288e-01,4.981504631551391e-01,1.433805292674250e+00
-3.129361634828214e+01,-1.941835789981857e+01,1.078016074013573e+01,1.322582302497420e-01,-4.641050900670382e-01,4.818958472128703e-01,1.921650716998452e+00
4.701421083481942e+01,1.670305440537158e+01,-3.085678462698318e+01,6.314348165660581e-02,4.301488589980050e-01,-4.062249112710520e-02,1.622585263393161e+00
2.748045642019112e+01,-2.774105452942089e+01,-4.788867952128537e+01,3.470723166882433e-01,1.192340150875139e-01,-3.562058315749350e-01,1.205808158128433e+00
3.802001686600058e+01,4.405575274137901e+01,-6.146423738274415e+00,3.335591548765655e-03,-4.578748800214649e-02,-2.515511660384728e-01,1.238976226299525e+00
2.063510432704244e+01,-2.528301356254691e+01,1.705391611182654e+01,3.882101954958697e-01,5.705676863857895e-02,-2.242358321365947e-01,1.520468425248036e+00
9.357630246663378e+00,-2.381360946236540e+01,-5.654128254427916e+00,6.246235192022193e-02,4.203890701606847e-01,1.339575209483448e-01,1.125605833309519e+00
3.517566463752532e+01,-4.085176493147260e+01,2.509197603051860e+01,1.218717691986269e-01,-1.852678561293520e-01,2.728663602299350e-01,1.468944085980274e+00
4.371074890397652e+01,4.202372878997591e+01,1.709102792877768e+01,3.141329715217726e-01,3.576759308243322e-01,-3.841964821054077e-01,1.317468563242568e+00
-1.929679836464771e+01,-1.346391316501427e+01,5.373705262716770e+00,-4.856426166765732e-01,1.108516490086005e-01,-2.707736915133510e-01,1.902567579365600e+00
-3.294829819016658e+01,7.616981800397092e-01,-7.331244438949477e+00,2.608600958859458e-01,2.626504915858257e-01,3.651551461926926e-01,1.323322448098716e+00
1.833753365972314e+01,3.714378261303755e-03,-5.410052481041394e+00,3.357748996045910e-02,9.244769658768630e-02,-3.028806218438640e-01,1.155449259167281e+00
4.105913003231050e+01,4.738522010473034e+01,1.223848010354086e+01,3.411459991287469e-01,3.866462664198291e-01,-2.008544112199166e-01,1.655278970792554e+00
2.398843033214223e+01,-8.225887870271182e+00,4.730394572656976e+01,-4.437893605744549e-01,2.792014586050500e-01,2.919232300440084e-02,1.070568022816706e+00
-1.093672776334612e+01,2.560527231779413e+01,4.720973182450643e+01,5.796152474542895e-02,-2.365908915388894e-01,-1.038283937772302e-01,1.318821620344567e+00
-4.718494087809893e+01,-2.360688535453021e+01,1.380547919417210e+01,2.090991614147636e-01,2.604394195809818e-01,-4.089276501635150e-01,1.242676651218290e+00
-1.495122148395323e+01,-2.142264973785908e+01,-1.066488970636228e+01,-2.399330444957579e-01,-2.418225340848100e-01,-4.774807449065243e-01,1.101212954661442e+00
-3.512848087843633e+01,-1.759690166360348e+01,2.587843200439813e+01,3.891459294130439e-01,2.366139506104773e-01,2.292394589723235e-01,1.945356568761802e+00
1.987409383746245e+00,-2.463997141974121e+01,-4.791848069489372e+01,4.058685162493147e-01,-4.831495866483090e-01,4.890601938799791e-01,1.463830040518115e+00
-2.216772869724388e+01,-1.133026148556062e+01,2.818996181554634e+01,-1.936808780868729e-01,1.465585519071902e-01,-7.520427074892666e-02,1.015418282717195e+00
-9.040317817373474e+00,1.890867722865107e+00,-2.403428576210208e+01,2.598850865732497e-01,3.040598071134742e-01,1.562208443771009e-01,1.019952042037599e+00
-4.406921174212515e+01,1.737441488161928e+01,-3.750584340791841e+01,-2.929389954465798e-01,-4.995950572461937e-01,3.776569222018292e-01,1.096206933304764e+00
2.345472363704739e+01,1.105496623345597e+01,-4.628616174667753e+01,-2.471656980080863e-01,3.653281623653919e-01,-4.425119067160811e-01,1.158702817819409e+00
3.788029571171728e+01,-4.541339126639776e+01,1.215847035247960e+01,-3.375619025720860e-01,-6.821991380921258e-02,-9.481548128001288e-02,1.468757219365219e+00
-4.218079963912399e+01,3.284387313075296e+01,-1.340179308705193e+00,-1.466339096449330e-02,-1.541516733280046e-01,2.422704364908138e-01,1.245221695045578e+00
-3.529704125538510e+01,-1.057364053979927e+01,-2.359628755788046e+01,-2.878545940093741e-01,-4.227686202496281e-01,-1.136612661789231e-01,1.419206410841647e+00
-4.192171248621973e+01,-2.322954241682819e+01,1.598311260846476e+00,3.146552164233423e-01,3.708920362427878e-01,5.697684619777028e-02,1.067489517884091e+00
2.374041863027593e+01,1.160750716509536e+01,-2.703204123558412e+01,1.183987741929668e-01,1.610132258462944e-01,3.487251940901592e-01,1.780836871723103e+00
-4.104953690080472e+01,-2.502513876207668e+01,-2.480682129751369e+01,-3.288680508887898e-01,-4.161100396176809e-01,2.337695936714657e-01,1.656468557965229e+00
-6.946524824226416e+00,-2.021465724106240e+00,3.983588933768762e+01,7.964642092963858e-02,3.745313104688390e-01,-3.331360100122350e-01,1.791791827320956e+00
4.470566807831259e+01,5.637470813999188e+00,-2.867376464844069e+01,-4.706009869446235e-01,3.171983798142992e-01,2.264115818865378e-01,1.844054229484896e+00
1.873335221326507e+01,-2.126330387392786e+01,4.079211086649226e+01,-7.568938593358104e-02,3.978533670274902e-01,-3.622639170165589e-01,1.042709387858729e+00
6.038319142323174e+00,4.838649874776337e+01,3.192776630837460e+01,1.516599038887350e-01,-2.596290101967457e-01,-4.268596498208138e-01,1.822791853371445e+00
-1.731990573824872e+01,3.047394435755653e+01,-2.193008249011903e+00,2.539992378150607e-01,-2.170500265596775e-01,-1.190493361082326e-01,1.333645658722914e+00
-3.464262767745413e+01,4.382482822461657e+00,-3.761981571886764e+01,-3.907560262720652e-01,-3.989826216870819e-01,-1.635642766525581e-01,1.138642986835280e+00
4.192788198654244e+01,-4.386903380198111e+01,4.866396264270310e+01,1.063061736054629e-01,-1.537642672399023e-01,3.942409640844308e-01,1.030616787276518e+00
-2.528813438526269e+01,-4.728385699992318e+01,-4.227051005126801e+01,3.029556920847064e-01,-4.815616760522471e-01,3.968724352308064e-01,1.454615595496546e+00
-2.403599835909657e+01,4.727820126789063e+01,-2.200258729999585e+01,8.307026448968552e-02,2.769227291073245e-01,2.566678598024753e-01,1.337069501791647e+00
-4.429537578844203e+01,-3.605271450686049e+01,1.736766869753703e+01,-2.826460141614152e-01,1.854331776499523e-01,2.961526460692969e-01,1.326597959886584e+00
2.884972190544962e+01,-3.704572743570949e+01,-3.527967164769937e+00,2.046663139979886e-01,-3.045643258921613e-01,-5.206183695454753e-02,1.310972487233101e+00
4.452901178946797e+00,-1.590793115290207e+01,-1.592615705233980e+01,2.857605059535800e-01,-1.258438260026203e-01,-8.508454984813482e-02,1.588716197567394e+00
-1.058914640456597e+01,-1.903941084701871e+01,-4.584608145208155e+01,1.514038120689985e-01,-2.181993297735512e-01,-1.792607584186529e-01,1.234474076067318e+00
-4.450906400098908e+01,-4.254426430163734e+01,6.896616524266498e+00,-3.814038986743585e-01,-2.849743755591238e-01,-2.577412616335397e-01,1.335950086981035e+00
4.023278955354815e+01,-4.648786184652402e+01,1.588259368033964e+01,1.869093578138875e-01,-3.290002465439524e-01,-3.722110064334015e-01,1.391575671449106e+00
-1.294835042692812e+01,7.990621946970820e+00,1.979895330141150e+01,4.081068341619490e-01,4.179062838078936e-01,-4.558625668091985e-01,1.693867339610061e+00
-2.060909731267373e+01,-3.823870854614331e+00,-2.191573095198549e+01,1.846569552468036e-01,2.708407685684969e-01,-1.740846697042360e-01,1.336060766752837e+00
-4.512449132813716e+01,1.488951884366519e+01,6.695562702687957e+00,-3.886351625577527e-01,2.240616728866162e-01,-3.579215793347976e-01,1.229960938557033e+00
4.424827582603638e+01,-1.164353555167980e+01,6.319561672770673e+00,3.395460986360172e-01,-7.725145694186282e-02,-2.715409276086652e-01,1.526455456170466e+00
9.835013365982510e+00,-1.394321817738733e+01,4.192369204821532e+01,4.601837237874131e-01,4.319752230999608e-01,1.205792862143595e-01,1.868290557464720e+00
3.463009460878163e+01,1.609544155214768e+01,6.560531141723366e+00,-3.580560367617818e-01,-3.762303972213591e-01,3.447414342384698e-01,1.826600918465574e+00
3.990828899588162e+01,-3.261701226144746e+01,-3.350063495009167e+01,4.472518101153568e-01,3.173113357756648e-01,2.331965280950892e-01,1.058616647524115e+00
4.117761123281817e+00,3.728710697904428e+01,-2.078775277978684e+01,-1.953969500981717e-02,-2.403878927547144e-01,3.544886121123917e-01,1.320006403755400e+00
1.801217402912629e+01,-4.176603580042660e+01,3.491067898010752e+01,-2.238910532506359e-01,-6.080424945289052e-02,2.644929874964252e-01,1.236292670590939e+00
-1.316185020971470e+01,-1.194298366949988e+01,-3.937493611635008e+01,-2.789475209866100e-01,-4.502110077169548e-01,1.667411246187738e-01,1.362996442412490e+00
-3.307597146579861e+01,1.330395167614922e+00,-3.118800486606260e+01,-4.318310328834513e-01,1.821393224802664e-01,-1.477409538352275e-01,1.015420776799052e+00
-5.141105125782924e-01,-4.099371211017141e+01,-4.273364255677413e+01,-4.591763340794353e-01,4.607305229272085e-01,-1.373849890518964e-01,1.521283971388491e+00
-2.756303375029065e+01,-2.848958644407622e+01,3.431678974896332e+01,4.027032805537957e-01,-1.999486929708615e-01,1.877522345449129e-01,1.178812227295158e+00
2.353512382366317e+01,-4.438160336546208e+00,-8.469822085910916e+00,-3.895819694806648e-01,3.373174950683691e-01,1.968812548241192e-02,1.331470510145403e+00
3.827131387716589e+01,-3.115916317728885e+01,1.983075956920249e+01,-4.393349169294545e-01,1.979118086542536e-01,3.840643133916716e-01,1.128834050208719e+00
-1.161538510355598e+01,-2.654588516009620e+01,-3.585622504739310e+01,3.795017892926158e-01,-1.782210667500178e-01,-2.817077481357250e-01,1.920325455218705e+00
-2.174620235580602e+01,8.388737151800601e+00,-6.056157585014431e+00,2.852085330240319e-03,2.980108851310387e-01,-2.171001991557167e-01,1.405555365795994e+00
-3.985647153634498e+01,4.698810084600411e+01,8.936231800090406e+00,3.373092501388813e-01,-7.710274300334585e-02,4.994724909739514e-01,1.947727280644573e+00
-2.433120354301197e+01,2.121651464888036e+00,-2.160655622419871e+01,-3.526787603026039e-01,2.055898661108966e-01,4.736647433911801e-01,1.207986322794103e+00
-9.366279722123094e+00,3.536695804715653e+01,-1.633688749968891e+01,2.835528058045617e-01,-4.059475847044092e-01,-1.892479995291073e-02,1.663054594613171e+00
-8.218524337140128e+00,1.971701989470964e+01,7.862994412128215e+00,1.983408041935716e-01,-2.197252860260542e-01,-4.750105244950017e-01,1.201192888990600e+00
-4.249509229226059e+01,-1.943253105548150e+01,1.036594132606454e+01,-3.236522085948773e-01,-2.214586882173183e-01,-3.088841526016406e-01,1.013657040900391e+00
2.060551025396028e+01,-3.073141725323245e+01,4.587901426631640e+01,4.616533214705225e-01,2.097489544228204e-01,-2.594178882283151e-01,1.108974560680322e+00
-8.147277501242549e+00,-2.900333861421086e+01,-1.815013039606399e+01,3.188404947702728e-01,-4.280240893237378e-01,1.537812565095852e-01,1.602393300087374e+00
-3.331530772650119e+01,-3.618013048944952e+01,-2.310638263242507e+01,8.185967463663675e-02,3.342239083697120e-01,3.488279441058488e-01,1.280200478285644e+00
-3.885735359521341e+01,3.706344865284751e+01,-2.272521603742377e+00,-3.072157789226277e-01,-3.182933046423889e-01,-4.118583779289118e-01,1.369132012300720e+00
-4.313512658146136e+00,-2.210440719805229e+01,-1.187692130513360e+01,-3.383134234837920e-01,-3.015419208630445e-02,-1.558266252359151e-01,1.123339897544747e+00
-3.194559024011331e+01,8.774551002891407e+00,-2.671927883578550e+01,9.493358236771053e-02,2.990023413438368e-01,4.927534171491792e-02,1.413774076576239e+00
3.663483177500822e+01,-2.985642717515787e+01,-4.860164706269914e+01,-4.629934221109005e-01,-1.620869462695022e-01,-2.183847290184843e-01,1.618866252535426e+00
-3.299966825984286e+01,-3.745141791639747e+01,3.978713322719241e+01,-2.133644160764927e-01,-4.957393663234518e-01,-1.195399015239557e-01,1.479419804867087e+00
-3.125705171175906e+01,-2.891968746860038e+00,3.458652263367101e+01,1.462153372228414e-01,2.478591905509588e-01,-2.686591297189814e-01,1.807901913676365e+00
-2.833220039670396e+01,7.211694242755868e+00,4.278773739104151e+01,-1.027002397461983e-01,-3.397302687517287e-01,-3.364437311187443e-01,1.992233342487474e+00
4.625745758770600e+01,2.169904927637455e+01,-9.477083297900460e+00,3.302503245052784e-01,4.158882083560144e-01,-7.782520427111637e-02,1.867256902562108e+00
-2.469393561042040e+01,2.071323994415248e+01,-1.502494651352164e+00,-7.406177626584211e-02,3.342332815493455e-01,-1.148101145320976e-01,1.712573807552724e+00
3.337385276417580e+01,2.629925010620937e+01,-3.126009337544599e+01,-4.755387557976460e-01,-2.657482954058973e-01,-4.594545708434284e-01,1.670676581408212e+00
4.791090541392931e+01,-2.246396945925683e+01,-2.232330232738775e+00,-3.001841069402345e-01,3.474005451068446e-01,-9.017969463424363e-02,1.597115653845070e+00
-4.876603001735245e+01,7.123865620047892e+00,9.430256001616282e+00,4.669423490821684e-01,-2.137918154511110e-01,4.953564149256923e-01,1.797192673104439e+00
-2.983446309587733e+01,-8.625557703948193e+00,1.609553024991219e+01,-4.410234530850441e-02,-3.786787231668265e-01,-3.494272701860269e-01,1.881835878305992e+00
4.584950431401009e+01,3.377674127866256e+00,9.727371836650061e+00,2.940484730437150e-01,-1.985874007095550e-01,2.864032973422455e-01,1.818509717853046e+00
3.584205593021406e+00,3.229370771986478e+01,-6.136053265523007e-01,1.777519868554813e-02,-4.011649736595972e-01,4.677647938958489e-01,1.717591092324625e+00
4.507746299749967e+01,-1.179052844749951e+01,-1.812526968800629e+01,4.539058477204706e-01,4.509616736165281e-01,4.040557416089483e-01,1.920848196801193e+00
-2.634374797800436e+01,3.975815901633941e+01,2.168657738862254e+01,-6.073374928397273e-02,-1.830566338507323e-01,-1.175095553898137e-01,1.895163905292360e+00
-6.279716494393966e+00,2.875143236656733e+00,2.757138778129282e+01,-1.061807990163989e-01,-4.311742107030951e-01,-1.285905320115196e-01,1.187867674132747e+00
-1.257025844792855e+01,-3.373396201393347e+01,-4.936669715761892e+01,4.059026925475968e-01,4.847614919305518e-01,-4.436309580759285e-03,1.423677891224473e+00
-4.211051612697739e+01,-3.326238043990033e+00,-3.591712596283514e+01,-4.701679105863680e-01,3.409135829869991e-01,-4.402427114579748e-02,1.983737937167165e+00
2.871657072620573e+01,-1.423740938478624e+01,4.058124035316679e+01,-4.709548866740358e-01,-2.405563740459353e-01,1.226270028523832e-01,1.468311364049237e+00
7.153350897430627e+00,-4.945007466656362e+01,-1.401199806085262e+01,-4.853483648107410e-01,3.818062170734095e-02,-3.595249484354217e-01,1.408470836658250e+00
1.117788588844332e+01,1.358149245313676e+00,9.736566981394573e+00,4.772447999129438e-01,1.696972850070610e-01,1.027159022787662e-01,1.883147492019063e+00
1.568393293681888e+01,-4.011043270748947e+01,-1.936936735633480e+01,2.380552946902227e-01,6.160807642541648e-02,-5.190563410635998e-02,1.767887384056992e+00
-1.005343719783066e+01,4.017111102937547e+01,2.531874353008261e+01,-3.056030854451270e-01,-2.358984355458917e-01,1.562114542059224e-01,1.223442027915009e+00
1.954451229631226e+00,-2.233219842229662e+01,1.873056790380770e+01,-4.000678173804980e-01,-2.160440960896224e-01,-4.447713392054766e-01,1.114583818295311e+00
3.214279548058023e+01,-3.022204048263735e+01,1.924858660639033e+00,-7.085706421440424e-02,2.075882325107370e-01,-3.806068347131163e-01,1.406387735347444e+00
-1.273970400691895e+01,2.253129541873074e+01,-2.095011665318420e+01,-4.682557065627196e-01,3.203886597054174e-01,9.636061018540769e-02,1.769799588140938e+00
-1.151580804120811e+01,-4.510597732871509e+01,3.558009465248815e+00,2.845183945323352e-01,4.485250707758602e-01,-2.106877079807978e-01,1.978915309057997e+00
-2.850116470129273e+01,4.427673683115149e+01,-2.937015557326952e+01,2.361718256849576e-01,-2.756377975143349e-01,3.941107294555717e-01,1.836104008292828e+00
6.622652728869778e-01,4.457898212689921e+01,4.504252513984773e+01,-1.695453686027746e-01,-3.549568974461460e-01,-2.625751900802266e-02,1.759597567729465e+00
3.499305040642570e+01,9.128809348970943e+00,-3.344594920886426e+01,-2.700831479753265e-01,-1.847552865247659e-01,-4.447946995631693e-02,1.261661145492299e+00
-3.641903256804598e+01,-4.521554987162800e+01,-4.678477897830340e+01,1.763010892920258e-02,-4.036638838110225e-01,6.914770497720375e-02,1.302148503392073e+00
-4.575639354677708e+01,3.614998348224559e+01,-2.191019765258918e+01,-2.425121783951654e-01,3.039837431582440e-01,-1.657885101791444e-02,1.993659647178678e+00
-4.712874137075987e+01,-1.241994094237546e+01,3.325681698214043e+01,3.666405227939685e-02,-1.731287318242799e-01,2.804514815200539e-01,1.867118684047423e+00
-2.984017217759687e+00,-2.423327417051062e+01,1.296432668503139e+01,-1.754542941627651e-01,3.473296090810334e-01,2.927015538952817e-01,1.554462558382406e+00
-3.394436010083761e+01,-2.537768838593180e+01,3.195995482495220e+01,-2.017923046645769e-01,-1.998967759318548e-01,3.475844374559164e-01,1.815837804607972e+00
-1.041476545850909e+01,-8.551593666912675e+00,-3.830231912700309e+01,-5.869947352342274e-02,-2.248078611181689e-01,-1.009498804018167e-01,1.698788347979443e+00
-4.247488996427749e+01,3.800713004052527e+01,1.926701111893309e+01,-3.924781720688673e-01,-2.399968536927651e-01,2.221164967644083e-02,1.644185880033386e+00
8.246230236129083e+00,-1.967682982428533e+01,7.684771759798117e-01,-4.412112147419241e-01,5.685709307217852e-02,-3.619791855325930e-01,1.383334491114754e+00
-9.514568816869263e+00,4.275118133713354e+01,4.403362570304564e+01,6.676102410992192e-02,-3.210555477847877e-01,2.539207532882491e-01,1.864968719363664e+00
-1.719745352969087e+00,9.668756373303735e+00,1.837944518162118e+01,3.754870164511641e-01,-4.817626681124323e-01,2.987928310074961e-01,1.316787542457128e+00
-2.078444752435131e+01,-3.063539072502181e+01,-4.823438707115942e+01,-1.273946466744963e-01,-4.196857809093935e-01,2.080238852366650e-01,1.480127181150078e+00
-1.554107167897175e+01,-2.694354789863881e+01,-3.743307630337254e+01,4.271917804286254e-01,3.289866519712321e-02,1.356176248920147e-01,1.985980565653173e+00
-4.103048171821370e+01,2.756820473354714e+01,-1.326138226396574e+01,-6.057540094928753e-03,2.043608075875677e-01,-1.928878941840382e-01,1.060703483438447e+00
3.819287892834506e+01,-4.373417608029069e+01,4.267369905305651e+01,-1.376470642615927e-01,1.625380491730513e-01,1.064787262522963e-01,1.237839951756336e+00
1.855174295325532e+01,-9.369729757244400e+00,5.532952853018960e+00,4.742048521998262e-01,1.031145079151568e-01,7.020338509742570e-02,1.346810205069748e+00
1.786661878615724e+01,-2.216881021746729e+01,3.314498906935978e+01,-4.762539081580300e-01,8.462804647216103e-03,4.512504473514172e-01,1.950937872264040e+00
-4.623273583950083e+01,8.547313684148170e+00,4.349807723886925e+01,-3.688827723583595e-01,-1.394934894820614e-01,-1.937665063240560e-01,1.625059687823551e+00
-4.306509560461380e+01,1.150893841357578e+01,1.868775250025546e+01,4.481725781905868e-01,1.743784582441693e-01,1.114353740476335e-01,1.310525513864367e+00
-1.679065742123120e+01,-2.808540430502716e+01,4.439539521896343e+00,-4.823081125178718e-01,1.231856577853974e-01,-3.970070401817778e-01,1.991896740157109e+00
-2.696025459161214e+01,1.777105811016423e+01,-1.646366119288437e+01,4.097288921575951e-01,4.514236151619510e-01,-3.343556689891997e-01,1.933474983989017e+00
-4.010110177798100e+00,-3.810675935843913e+01,3.876261691850343e+01,1.247888673559046e-03,2.037628497355584e-01,3.213312931574070e-01,1.632365116678348e+00
-4.394392735014188e+01,-3.700261096118050e+01,-2.381433162105801e+01,-3.708633220025360e-01,2.409103861368459e-01,4.431879753378721e-01,1.077309255989878e+00
-8.218910261858657e+00,5.734872385960831e+00,-1.078032277909286e+01,2.522053507852480e-01,2.725374497182687e-01,4.362002354904503e-01,1.769897238709916e+00
-1.030566602888514e+01,-4.586829092876832e+01,2.577989876280842e+01,1.220232721776807e-01,2.123895403822809e-01,-3.994990773524184e-01,1.531752163791914e+00
1.600501507263230e+01,-2.350243460058360e+01,-3.627645265374684e+00,-3.763004261737492e-01,-1.169599683483152e-01,-1.503599969058123e-01,1.624947462987596e+00
-4.166863968040482e+01,-3.310433428295369e+01,-2.425400469672872e+01,-3.489277589411245e-01,-2.014639170984404e-01,1.473738325103415e-02,1.280208918862142e+00
-4.610061779221331e+01,-4.694915486125902e+00,-1.400282957008125e+01,-4.526468706215971e-02,-4.874512930365394e-01,2.453529447270858e-01,1.206940663609160e+00
2.818942493323380e+01,1.837606439360387e+01,4.792242211210695e+01,-3.191907368183725e-01,2.207463754755138e-01,2.386318801450460e-01,1.802832535376229e+00
-7.089459401369111e+00,3.351855835175614e+01,-1.624171828325233e+01,-4.030509297387513e-01,-3.947219434523171e-01,2.998118465146754e-01,1.220648644129116e+00
-1.093070207905910e+00,-3.523439194246607e+01,3.416251939749053e+01,7.512096947682539e-02,-1.795768544775151e-01,-3.970913142120370e-01,1.726193210448228e+00
1.205432857737670e+01,1.134017833593403e+01,-4.949586681130845e+01,1.584056977281583e-01,-4.244285728594475e-01,-1.360796957222270e-01,1.113141010102416e+00
-4.081478029639572e+01,-3.878184873108668e+01,-1.819491305326861e+01,3.732062913733766e-01,2.908264286428812e-01,-2.030804244175827e-01,1.054015554047197e+00
1.601989080243283e+00,-4.607017020576636e+01,3.537624177700332e+01,4.447087193534520e-01,3.746842588730322e-01,-3.085672119362219e-01,1.041657789164063e+00
4.796451194323318e+01,4.876515994462486e+01,-2.416145413026445e+01,-3.171959690365012e-02,-3.593035163428652e-01,-3.920974595751832e-01,1.043401372173522e+00
-4.307958223310761e+00,-2.859042007803539e+01,2.723545497407554e+01,-4.199211424950977e-01,3.284572958683430e-01,2.759967118692541e-01,1.738484555267954e+00
4.089502115423211e+01,-3.625910817305474e+01,3.483426382265932e+01,4.921488570321059e-01,-2.508097359121287e-01,-3.282927609688906e-01,1.865355147917455e+00
-4.594674124212035e+01,-3.133140218271401e+00,4.221328903484846e+01,5.158949632259042e-02,4.178270470455636e-03,2.762187917813894e-01,1.496298215117444e+00
-1.225492227903545e+01,4.722405421248982e+01,4.095862866195100e+00,-1.411751562776880e-01,4.588962144624551e-01,3.002624380480974e-01,1.827105247335092e+00
-3.998001788762005e+01,4.043547404923717e+01,3.719076315297052e+01,6.071232710767480e-02,-3.810237958188334e-01,1.401012020881212e-01,1.640791185032945e+00
4.509481222857089e+01,-8.334193711086213e+00,-1.234152471126698e+01,3.514622224668160e-01,5.601492923706802e-02,-2.690986947874933e-01,1.843611079660994e+00
